order_item_id,order_id,product_id,seller_id,quantity,unit_price
11073,6464,251,132,2,92.62
11074,6465,248,67,1,198.8
11075,6466,305,147,1,102.5
11076,6467,309,117,1,16.27
11077,6468,248,67,2,198.8
11078,6469,271,175,1,154.28
11079,6470,14,18,1,174.26
11080,6470,69,114,1,38.02
11081,6470,411,6,1,114.97
11082,6471,448,113,1,31.27
11083,6472,193,160,1,163.49
11084,6472,344,114,1,1117.07
11085,6472,268,108,1,318.08
11086,6472,397,83,1,545.36
11087,6473,281,81,1,273.68
11088,6474,348,165,1,88.31
11089,6475,294,139,1,743.6
11090,6476,392,36,2,111.51
11091,6477,342,60,1,54.51
11092,6477,338,130,1,132.75
11093,6477,249,12,3,93.56
11094,6478,287,104,1,1174.33
11095,6478,394,82,1,355.31
11096,6478,270,118,1,57.35
11097,6479,77,42,1,107.79
11098,6480,129,93,1,278.61
11099,6480,177,40,1,1399.47
11100,6481,224,5,1,177.47
11101,6482,342,60,1,54.51
11102,6483,433,12,3,355.26
11103,6484,402,179,3,285.77
11104,6485,284,165,1,48.98
11105,6486,256,130,1,198.06
11106,6486,99,95,2,33.82
11107,6486,208,167,1,59.73
11108,6487,276,170,1,1113.22
11109,6488,151,32,1,621.55
11110,6489,259,114,1,115.48
11111,6490,10,13,3,96.22
11112,6490,433,12,1,355.26
11113,6491,116,153,3,42.15
11114,6491,243,67,1,46.06
11115,6491,270,118,1,57.35
11116,6492,97,13,1,89.19
11117,6492,360,98,1,34.58
11118,6493,167,111,1,149.82
11119,6494,89,35,1,42.8
11120,6494,203,173,1,62.27
11121,6495,96,51,1,59.74
11122,6495,350,146,1,664.36
11123,6496,148,64,1,117.56
11124,6497,275,112,1,26.37
11125,6497,329,37,1,239.2
11126,6498,123,11,1,238.49
11127,6498,407,154,2,24.69
11128,6498,254,28,1,119.43
11129,6499,237,177,1,227.28
11130,6500,352,169,1,141.07
11131,6501,263,2,1,18.49
11132,6502,74,21,2,248.73
11133,6502,37,112,1,177.48
11134,6503,250,69,3,360.08
11135,6504,104,74,1,226.47
11136,6505,318,42,1,12.94
11137,6505,177,40,1,1399.47
11138,6505,336,97,1,59.65
11139,6506,70,66,1,21.55
11140,6506,438,58,2,146.82
11141,6506,254,28,2,119.43
11142,6506,241,78,1,54.6
11143,6507,63,9,2,34.13
11144,6508,294,139,1,743.6
11145,6509,421,145,1,9.49
11146,6509,190,101,3,23.37
11147,6509,91,51,1,34.48
11148,6510,186,146,1,1228.6
11149,6510,424,134,1,66.96
11150,6510,354,63,2,75.52
11151,6511,449,115,2,889.45
11152,6511,263,2,1,18.49
11153,6512,291,73,2,97.29
11154,6512,286,114,2,1061.33
11155,6512,18,170,2,34.7
11156,6512,268,108,1,318.08
11157,6513,277,148,1,25.69
11158,6513,361,26,1,85.85
11159,6513,27,134,1,304.73
11160,6514,441,161,2,97.54
11161,6514,157,160,1,1428.8
11162,6515,46,36,1,17.98
11163,6516,68,32,1,825.62
11164,6517,211,6,1,11.41
11165,6517,113,35,1,175.57
11166,6517,393,111,1,71.15
11167,6518,440,43,1,32.98
11168,6519,435,137,1,29.69
11169,6520,120,12,1,3.2
11170,6520,70,66,1,21.55
11171,6521,355,114,1,6.13
11172,6522,39,8,2,62.8
11173,6523,169,171,1,16.05
11174,6523,314,151,1,35.74
11175,6523,300,2,1,19.77
11176,6524,380,96,1,114.98
11177,6525,366,15,1,48.21
11178,6526,378,146,1,127.96
11179,6526,123,11,1,238.49
11180,6527,401,173,1,274.36
11181,6528,411,6,1,114.97
11182,6528,418,146,1,155.09
11183,6529,371,130,1,163.24
11184,6529,153,8,1,30.0
11185,6529,200,155,1,1102.57
11186,6530,160,19,1,692.81
11187,6530,124,44,1,156.09
11188,6531,123,11,1,238.49
11189,6531,169,171,1,16.05
11190,6531,94,143,2,804.76
11191,6532,414,57,1,38.97
11192,6532,344,114,2,1117.07
11193,6533,37,112,2,177.48
11194,6534,142,32,1,79.68
11195,6535,322,9,1,151.83
11196,6535,443,152,1,972.89
11197,6536,184,132,2,200.55
11198,6537,69,114,1,38.02
11199,6537,142,32,1,79.68
11200,6538,341,171,1,26.07
11201,6538,12,24,1,29.56
11202,6538,274,87,1,54.07
11203,6539,120,12,1,3.2
11204,6540,115,99,1,107.73
11205,6541,150,73,1,843.07
11206,6542,87,176,1,18.18
11207,6543,83,1,1,89.12
11208,6543,307,27,1,32.87
11209,6544,204,23,1,46.28
11210,6545,250,69,1,360.08
11211,6545,413,161,1,14.22
11212,6546,195,155,3,46.3
11213,6546,212,180,1,97.37
11214,6547,248,67,1,198.8
11215,6548,69,114,1,38.02
11216,6548,48,171,1,334.16
11217,6548,395,163,1,35.06
11218,6549,421,145,1,9.49
11219,6549,99,95,1,33.82
11220,6549,109,75,1,1173.26
11221,6549,65,62,1,416.83
11222,6550,233,169,1,20.33
11223,6550,266,107,1,57.29
11224,6550,79,141,1,30.3
11225,6550,60,38,1,115.27
11226,6551,330,108,1,4.8
11227,6552,102,173,1,103.89
11228,6553,132,81,3,151.32
11229,6554,296,29,1,296.81
11230,6555,5,87,2,47.22
11231,6555,212,180,1,97.37
11232,6556,437,147,1,123.07
11233,6557,246,111,3,18.11
11234,6558,119,156,1,113.02
11235,6559,355,114,1,6.13
11236,6560,386,70,1,123.59
11237,6561,79,141,1,30.3
11238,6561,429,173,2,1417.46
11239,6562,33,42,1,421.85
11240,6563,42,6,1,20.51
11241,6563,376,173,1,6.76
11242,6563,258,41,1,88.76
11243,6563,320,132,2,174.71
11244,6564,326,11,3,161.61
11245,6565,33,42,3,421.85
11246,6566,100,31,3,3.52
11247,6567,169,171,3,16.05
11248,6567,444,65,1,33.42
11249,6567,339,171,1,95.32
11250,6568,28,38,1,55.67
11251,6569,125,120,1,20.17
11252,6569,206,179,3,1166.98
11253,6569,21,47,1,354.15
11254,6569,91,51,1,34.48
11255,6570,42,6,1,20.51
11256,6570,50,61,2,93.97
11257,6570,120,12,1,3.2
11258,6571,426,178,1,839.06
11259,6572,30,106,1,22.53
11260,6573,320,132,1,174.71
11261,6573,295,78,1,66.75
11262,6573,210,119,2,52.97
11263,6574,104,74,1,226.47
11264,6575,245,9,1,325.62
11265,6575,49,65,2,206.13
11266,6575,190,101,1,23.37
11267,6576,116,153,1,42.15
11268,6576,447,19,1,70.94
11269,6577,70,66,1,21.55
11270,6578,57,96,1,284.35
11271,6578,222,157,1,140.62
11272,6579,391,23,1,124.64
11273,6580,115,99,1,107.73
11274,6580,381,63,1,114.44
11275,6580,126,136,1,54.79
11276,6581,256,130,1,198.06
11277,6582,441,161,2,97.54
11278,6583,3,147,1,16.24
11279,6583,5,87,1,47.22
11280,6583,171,100,1,100.52
11281,6584,83,1,1,89.12
11282,6584,411,6,1,114.97
11283,6584,65,62,2,416.83
11284,6585,402,179,2,285.77
11285,6586,442,123,1,563.78
11286,6587,327,96,1,52.69
11287,6588,241,78,3,54.6
11288,6588,280,180,2,852.74
11289,6588,273,133,1,1136.88
11290,6589,416,156,1,49.73
11291,6590,57,96,1,284.35
11292,6590,69,114,1,38.02
11293,6591,50,61,1,93.97
11294,6591,33,42,3,421.85
11295,6592,162,46,1,79.62
11296,6593,285,160,1,318.51
11297,6593,43,81,2,94.22
11298,6594,307,27,1,32.87
11299,6595,30,106,1,22.53
11300,6596,131,133,1,100.77
11301,6596,176,174,1,52.6
11302,6596,241,78,2,54.6
11303,6597,236,42,2,128.15
11304,6598,18,170,1,34.7
11305,6598,4,26,1,141.26
11306,6598,85,29,1,32.1
11307,6599,398,154,1,72.41
11308,6599,332,126,1,5.3
11309,6599,376,173,1,6.76
11310,6600,278,170,1,1319.93
11311,6600,67,93,1,135.96
11312,6601,355,114,1,6.13
11313,6601,183,13,1,23.39
11314,6601,172,154,1,18.65
11315,6601,336,97,1,59.65
11316,6602,260,26,1,39.32
11317,6603,216,14,2,23.36
11318,6604,322,9,2,151.83
11319,6605,435,137,1,29.69
11320,6605,439,20,2,55.43
11321,6606,186,146,3,1228.6
11322,6606,348,165,1,88.31
11323,6607,49,65,1,206.13
11324,6608,119,156,1,113.02
11325,6608,369,14,2,38.36
11326,6608,157,160,1,1428.8
11327,6609,312,122,2,54.74
11328,6610,182,134,1,41.36
11329,6610,307,27,1,32.87
11330,6610,344,114,1,1117.07
11331,6611,190,101,1,23.37
11332,6611,363,40,1,52.95
11333,6612,309,117,1,16.27
11334,6613,113,35,1,175.57
11335,6613,440,43,1,32.98
11336,6614,208,167,1,59.73
11337,6615,342,60,1,54.51
11338,6616,253,118,1,192.9
11339,6617,219,149,1,91.4
11340,6618,199,178,1,86.97
11341,6619,279,108,1,126.58
11342,6620,44,105,3,135.55
11343,6621,92,47,1,50.25
11344,6621,390,137,1,86.65
11345,6622,5,87,1,47.22
11346,6622,395,163,1,35.06
11347,6623,162,46,1,79.62
11348,6624,417,164,1,38.67
11349,6624,123,11,3,238.49
11350,6625,426,178,2,839.06
11351,6626,6,87,1,291.61
11352,6627,236,42,1,128.15
11353,6628,173,95,1,38.76
11354,6628,295,78,1,66.75
11355,6629,389,73,1,32.51
11356,6630,229,6,1,13.87
11357,6630,224,5,1,177.47
11358,6631,362,37,1,62.97
11359,6632,91,51,1,34.48
11360,6633,254,28,1,119.43
11361,6633,167,111,1,149.82
11362,6633,375,5,1,27.88
11363,6634,422,33,2,30.6
11364,6634,239,41,1,56.49
11365,6634,349,159,1,51.06
11366,6635,436,101,1,297.96
11367,6636,356,156,1,138.37
11368,6637,71,77,1,22.88
11369,6637,265,22,3,64.21
11370,6638,319,125,2,146.56
11371,6639,315,68,1,37.14
11372,6640,38,52,1,258.48
11373,6641,45,169,1,1334.29
11374,6641,214,150,1,56.1
11375,6642,96,51,1,59.74
11376,6642,405,172,1,578.6
11377,6642,119,156,1,113.02
11378,6643,257,31,1,1312.76
11379,6644,232,176,1,15.55
11380,6645,164,42,1,38.02
11381,6646,360,98,2,34.58
11382,6647,373,142,1,87.34
11383,6647,424,134,1,66.96
11384,6648,180,123,1,52.06
11385,6648,298,32,1,10.49
11386,6649,443,152,1,972.89
11387,6649,197,2,2,522.33
11388,6650,399,35,1,98.73
11389,6651,408,179,1,197.0
11390,6651,111,95,1,54.55
11391,6651,444,65,1,33.42
11392,6651,313,95,1,104.76
11393,6652,119,156,1,113.02
11394,6652,17,130,3,243.2
11395,6652,73,105,1,1194.51
11396,6653,292,142,1,135.22
11397,6654,327,96,1,52.69
11398,6654,320,132,1,174.71
11399,6655,450,16,1,138.34
11400,6656,398,154,1,72.41
11401,6656,43,81,1,94.22
11402,6656,263,2,1,18.49
11403,6657,66,80,1,40.14
11404,6658,302,171,1,823.27
11405,6659,80,178,1,15.2
11406,6659,215,146,1,250.54
11407,6659,185,106,1,10.2
11408,6659,299,32,3,700.67
11409,6660,446,86,1,662.04
11410,6660,91,51,2,34.48
11411,6661,215,146,1,250.54
11412,6662,128,128,1,176.26
11413,6662,46,36,1,17.98
11414,6663,395,163,1,35.06
11415,6664,79,141,1,30.3
11416,6664,298,32,1,10.49
11417,6664,352,169,1,141.07
11418,6664,57,96,1,284.35
11419,6665,363,40,2,52.95
11420,6666,251,132,1,92.62
11421,6667,383,119,1,1156.45
11422,6667,368,67,1,48.18
11423,6668,295,78,2,66.75
11424,6669,184,132,1,200.55
11425,6670,144,131,2,167.18
11426,6670,97,13,1,89.19
11427,6670,19,107,1,39.2
11428,6671,284,165,1,48.98
11429,6672,229,6,1,13.87
11430,6673,444,65,1,33.42
11431,6673,7,94,1,291.13
11432,6673,91,51,1,34.48
11433,6673,10,13,2,96.22
11434,6674,248,67,2,198.8
11435,6675,169,171,1,16.05
11436,6675,184,132,2,200.55
11437,6676,307,27,2,32.87
11438,6677,329,37,1,239.2
11439,6678,10,13,1,96.22
11440,6679,138,30,2,59.74
11441,6679,99,95,1,33.82
11442,6679,387,98,2,1498.9
11443,6679,383,119,1,1156.45
11444,6680,150,73,2,843.07
11445,6681,232,176,1,15.55
11446,6681,138,30,2,59.74
11447,6681,91,51,3,34.48
11448,6681,84,79,1,504.9
11449,6682,383,119,1,1156.45
11450,6683,294,139,1,743.6
11451,6683,73,105,1,1194.51
11452,6684,63,9,1,34.13
11453,6684,124,44,1,156.09
11454,6685,243,67,1,46.06
11455,6686,295,78,1,66.75
11456,6686,125,120,1,20.17
11457,6686,34,61,1,18.02
11458,6687,10,13,1,96.22
11459,6688,100,31,1,3.52
11460,6688,389,73,1,32.51
11461,6688,425,50,1,255.82
11462,6689,341,171,2,26.07
11463,6690,365,84,2,9.71
11464,6690,229,6,1,13.87
11465,6691,353,5,1,65.87
11466,6691,300,2,3,19.77
11467,6692,291,73,1,97.29
11468,6692,223,60,1,145.72
11469,6693,227,127,2,97.18
11470,6693,219,149,3,91.4
11471,6694,372,69,1,18.49
11472,6694,398,154,1,72.41
11473,6695,117,143,1,18.23
11474,6696,337,156,3,24.26
11475,6696,269,110,2,91.48
11476,6697,178,162,1,264.18
11477,6698,356,156,1,138.37
11478,6699,223,60,1,145.72
11479,6700,381,63,1,114.44
11480,6701,440,43,1,32.98
11481,6701,106,154,2,23.32
11482,6701,27,134,1,304.73
11483,6701,372,69,1,18.49
11484,6702,303,60,1,15.96
11485,6702,239,41,1,56.49
11486,6703,405,172,1,578.6
11487,6703,225,142,1,12.3
11488,6704,153,8,1,30.0
11489,6705,413,161,1,14.22
11490,6706,64,14,1,1051.49
11491,6707,361,26,1,85.85
11492,6708,218,107,1,51.67
11493,6708,246,111,1,18.11
11494,6709,51,85,1,100.72
11495,6710,253,118,1,192.9
11496,6710,362,37,1,62.97
11497,6711,427,65,3,28.19
11498,6711,255,27,1,33.47
11499,6711,203,173,2,62.27
11500,6712,184,132,1,200.55
11501,6713,297,67,1,77.1
11502,6714,156,85,1,1166.14
11503,6715,301,149,1,53.08
11504,6716,137,42,1,214.73
11505,6717,113,35,2,175.57
11506,6718,105,34,3,28.72
11507,6718,239,41,1,56.49
11508,6718,272,114,1,243.05
11509,6719,163,23,1,6.13
11510,6720,202,93,1,28.55
11511,6721,56,151,1,26.22
11512,6722,144,131,1,167.18
11513,6723,360,98,1,34.58
11514,6723,388,55,1,898.48
11515,6724,318,42,1,12.94
11516,6724,337,156,2,24.26
11517,6725,288,22,2,20.72
11518,6726,121,159,2,161.66
11519,6726,425,50,1,255.82
11520,6726,47,129,1,37.52
11521,6727,36,80,1,44.45
11522,6728,381,63,1,114.44
11523,6729,233,169,1,20.33
11524,6729,192,117,1,114.82
11525,6730,286,114,1,1061.33
11526,6730,307,27,1,32.87
11527,6730,325,31,3,61.74
11528,6731,110,159,1,43.33
11529,6731,420,145,2,102.47
11530,6731,380,96,3,114.98
11531,6731,400,156,1,613.71
11532,6732,233,169,1,20.33
11533,6733,68,32,1,825.62
11534,6734,126,136,1,54.79
11535,6734,199,178,1,86.97
11536,6735,14,18,3,174.26
11537,6736,218,107,1,51.67
11538,6737,19,107,1,39.2
11539,6738,171,100,1,100.52
11540,6738,281,81,1,273.68
11541,6739,335,145,2,141.19
11542,6740,127,30,1,100.85
11543,6740,435,137,2,29.69
11544,6740,168,176,2,185.02
11545,6741,299,32,1,700.67
11546,6742,209,138,1,326.83
11547,6742,395,163,3,35.06
11548,6743,16,20,2,79.93
11549,6743,397,83,2,545.36
11550,6744,234,100,1,288.34
11551,6745,164,42,1,38.02
11552,6746,6,87,1,291.61
11553,6747,30,106,1,22.53
11554,6747,10,13,1,96.22
11555,6748,170,132,3,27.99
11556,6749,57,96,1,284.35
11557,6750,162,46,1,79.62
11558,6751,202,93,2,28.55
11559,6751,448,113,1,31.27
11560,6752,412,92,1,327.69
11561,6753,228,89,1,700.07
11562,6753,104,74,1,226.47
11563,6754,234,100,1,288.34
11564,6754,51,85,1,100.72
11565,6755,390,137,1,86.65
11566,6755,346,7,1,87.94
11567,6756,203,173,1,62.27
11568,6756,60,38,1,115.27
11569,6756,444,65,3,33.42
11570,6757,392,36,1,111.51
11571,6757,54,37,1,14.08
11572,6757,411,6,1,114.97
11573,6758,341,171,1,26.07
11574,6759,12,24,1,29.56
11575,6760,113,35,1,175.57
11576,6760,360,98,1,34.58
11577,6760,350,146,1,664.36
11578,6760,167,111,1,149.82
11579,6761,388,55,1,898.48
11580,6761,75,121,1,150.02
11581,6761,411,6,1,114.97
11582,6762,129,93,1,278.61
11583,6763,290,33,1,80.47
11584,6763,90,152,1,1248.81
11585,6763,92,47,1,50.25
11586,6764,200,155,1,1102.57
11587,6765,431,71,1,11.69
11588,6766,61,95,2,124.1
11589,6766,175,132,1,462.75
11590,6767,317,126,2,111.1
11591,6767,118,61,1,59.16
11592,6768,265,22,1,64.21
11593,6769,22,133,1,1300.93
11594,6769,34,61,1,18.02
11595,6770,20,132,2,19.77
11596,6770,56,151,1,26.22
11597,6771,401,173,3,274.36
11598,6771,50,61,1,93.97
11599,6772,1,121,2,90.26
11600,6772,185,106,1,10.2
11601,6772,311,24,2,18.71
11602,6773,83,1,1,89.12
11603,6773,55,71,1,42.36
11604,6774,64,14,1,1051.49
11605,6774,142,32,2,79.68
11606,6775,281,81,1,273.68
11607,6776,105,34,1,28.72
11608,6777,17,130,1,243.2
11609,6778,447,19,3,70.94
11610,6779,72,113,1,131.8
11611,6780,233,169,1,20.33
11612,6781,242,13,2,399.72
11613,6781,76,109,1,105.83
11614,6782,51,85,1,100.72
11615,6783,240,107,1,142.03
11616,6784,190,101,2,23.37
11617,6784,190,101,2,23.37
11618,6784,11,103,3,32.77
11619,6785,337,156,1,24.26
11620,6786,37,112,1,177.48
11621,6786,428,1,3,188.2
11622,6786,300,2,2,19.77
11623,6787,163,23,1,6.13
11624,6788,103,53,2,21.2
11625,6788,418,146,1,155.09
11626,6788,226,107,1,1339.25
11627,6789,442,123,1,563.78
11628,6789,237,177,3,227.28
11629,6790,17,130,1,243.2
11630,6791,191,77,1,22.27
11631,6792,180,123,1,52.06
11632,6793,259,114,1,115.48
11633,6793,356,156,3,138.37
11634,6793,63,9,1,34.13
11635,6794,244,45,1,168.17
11636,6794,322,9,1,151.83
11637,6795,166,40,1,224.87
11638,6796,199,178,1,86.97
11639,6797,403,138,1,9.46
11640,6797,428,1,1,188.2
11641,6797,94,143,1,804.76
11642,6797,71,77,1,22.88
11643,6798,114,102,1,104.59
11644,6799,438,58,1,146.82
11645,6799,37,112,1,177.48
11646,6800,366,15,1,48.21
11647,6800,318,42,3,12.94
11648,6801,179,75,1,75.55
11649,6802,102,173,1,103.89
11650,6803,119,156,1,113.02
11651,6804,28,38,1,55.67
11652,6805,440,43,1,32.98
11653,6805,253,118,2,192.9
11654,6806,109,75,1,1173.26
11655,6807,14,18,3,174.26
11656,6807,366,15,1,48.21
11657,6808,173,95,1,38.76
11658,6808,36,80,1,44.45
11659,6808,95,59,1,1364.92
11660,6808,305,147,1,102.5
11661,6809,370,151,1,11.75
11662,6810,354,63,1,75.52
11663,6811,99,95,1,33.82
11664,6812,98,154,2,19.31
11665,6812,191,77,1,22.27
11666,6812,295,78,1,66.75
11667,6813,87,176,1,18.18
11668,6813,260,26,1,39.32
11669,6814,189,119,1,310.35
11670,6814,102,173,1,103.89
11671,6814,68,32,1,825.62
11672,6814,39,8,1,62.8
11673,6815,185,106,1,10.2
11674,6815,108,105,1,161.61
11675,6815,359,7,1,52.28
11676,6815,4,26,2,141.26
11677,6816,71,77,1,22.88
11678,6816,411,6,1,114.97
11679,6817,248,67,1,198.8
11680,6818,428,1,1,188.2
11681,6819,360,98,3,34.58
11682,6820,141,29,2,170.71
11683,6821,108,105,1,161.61
11684,6822,108,105,1,161.61
11685,6823,257,31,1,1312.76
11686,6824,407,154,1,24.69
11687,6824,301,149,1,53.08
11688,6824,213,121,1,13.73
11689,6824,322,9,1,151.83
11690,6825,89,35,1,42.8
11691,6825,150,73,1,843.07
11692,6825,351,129,2,180.4
11693,6826,280,180,1,852.74
11694,6826,352,169,2,141.07
11695,6827,103,53,2,21.2
11696,6827,141,29,2,170.71
11697,6827,402,179,1,285.77
11698,6828,264,88,1,64.48
11699,6829,237,177,1,227.28
11700,6830,216,14,1,23.36
11701,6830,88,116,1,60.01
11702,6830,447,19,1,70.94
11703,6831,313,95,1,104.76
11704,6831,337,156,1,24.26
11705,6831,85,29,1,32.1
11706,6832,152,28,1,33.97
11707,6832,294,139,1,743.6
11708,6833,63,9,1,34.13
11709,6833,278,170,1,1319.93
11710,6834,386,70,1,123.59
11711,6835,149,25,1,1336.68
11712,6836,278,170,1,1319.93
11713,6836,398,154,2,72.41
11714,6837,301,149,2,53.08
11715,6838,437,147,1,123.07
11716,6839,306,97,1,80.35
11717,6840,220,75,1,29.25
11718,6840,441,161,1,97.54
11719,6840,380,96,1,114.98
11720,6841,260,26,1,39.32
11721,6841,127,30,1,100.85
11722,6842,367,82,1,29.94
11723,6842,107,174,1,64.92
11724,6843,27,134,2,304.73
11725,6844,69,114,1,38.02
11726,6844,371,130,1,163.24
11727,6845,307,27,1,32.87
11728,6846,180,123,1,52.06
11729,6847,197,2,1,522.33
11730,6847,55,71,1,42.36
11731,6847,132,81,1,151.32
11732,6848,38,52,1,258.48
11733,6849,65,62,1,416.83
11734,6849,444,65,1,33.42
11735,6849,175,132,3,462.75
11736,6850,33,42,2,421.85
11737,6851,128,128,1,176.26
11738,6851,333,90,1,41.01
11739,6851,56,151,1,26.22
11740,6852,85,29,1,32.1
11741,6853,315,68,2,37.14
11742,6854,250,69,1,360.08
11743,6854,56,151,1,26.22
11744,6855,6,87,1,291.61
11745,6856,21,47,2,354.15
11746,6857,228,89,1,700.07
11747,6857,252,13,1,139.73
11748,6858,209,138,1,326.83
11749,6859,327,96,1,52.69
11750,6859,241,78,3,54.6
11751,6860,370,151,2,11.75
11752,6861,76,109,1,105.83
11753,6862,399,35,2,98.73
11754,6863,394,82,1,355.31
11755,6863,203,173,1,62.27
11756,6864,279,108,1,126.58
11757,6865,231,60,1,106.45
11758,6866,204,23,1,46.28
11759,6866,215,146,1,250.54
11760,6866,292,142,1,135.22
11761,6867,61,95,1,124.1
11762,6867,367,82,1,29.94
11763,6868,60,38,2,115.27
11764,6868,384,75,1,27.16
11765,6869,286,114,1,1061.33
11766,6869,64,14,3,1051.49
11767,6870,170,132,1,27.99
11768,6871,284,165,1,48.98
11769,6871,161,98,2,6.42
11770,6871,137,42,2,214.73
11771,6872,336,97,1,59.65
11772,6872,423,67,2,187.71
11773,6873,248,67,1,198.8
11774,6873,320,132,1,174.71
11775,6874,344,114,1,1117.07
11776,6874,16,20,1,79.93
11777,6874,54,37,1,14.08
11778,6875,199,178,1,86.97
11779,6876,166,40,1,224.87
11780,6876,76,109,1,105.83
11781,6876,71,77,1,22.88
11782,6876,48,171,2,334.16
11783,6877,143,73,1,20.36
11784,6878,378,146,1,127.96
11785,6879,337,156,1,24.26
11786,6880,115,99,1,107.73
11787,6881,133,39,2,115.58
11788,6881,341,171,1,26.07
11789,6882,404,167,1,162.41
11790,6883,438,58,1,146.82
11791,6884,71,77,1,22.88
11792,6885,336,97,1,59.65
11793,6886,429,173,1,1417.46
11794,6887,346,7,2,87.94
11795,6887,360,98,1,34.58
11796,6887,49,65,1,206.13
11797,6888,252,13,2,139.73
11798,6889,55,71,2,42.36
11799,6890,30,106,1,22.53
11800,6891,367,82,1,29.94
11801,6892,288,22,1,20.72
11802,6892,325,31,3,61.74
11803,6892,307,27,1,32.87
11804,6893,401,173,1,274.36
11805,6894,216,14,1,23.36
11806,6894,77,42,1,107.79
11807,6895,182,134,1,41.36
11808,6896,351,129,1,180.4
11809,6897,407,154,2,24.69
11810,6898,237,177,1,227.28
11811,6898,27,134,1,304.73
11812,6898,440,43,1,32.98
11813,6898,356,156,1,138.37
11814,6899,104,74,1,226.47
11815,6899,429,173,1,1417.46
11816,6900,57,96,3,284.35
11817,6900,96,51,1,59.74
11818,6900,10,13,1,96.22
11819,6900,421,145,1,9.49
11820,6901,93,147,1,17.35
11821,6901,98,154,1,19.31
11822,6902,297,67,1,77.1
11823,6902,437,147,1,123.07
11824,6903,330,108,1,4.8
11825,6904,98,154,1,19.31
11826,6904,360,98,1,34.58
11827,6905,321,178,1,39.77
11828,6905,335,145,1,141.19
11829,6905,119,156,1,113.02
11830,6905,275,112,2,26.37
11831,6906,62,166,1,1162.82
11832,6906,199,178,2,86.97
11833,6906,41,11,1,1447.49
11834,6907,239,41,1,56.49
11835,6907,67,93,1,135.96
11836,6908,401,173,1,274.36
11837,6908,388,55,1,898.48
11838,6908,413,161,1,14.22
11839,6908,94,143,1,804.76
11840,6909,390,137,1,86.65
11841,6910,37,112,1,177.48
11842,6911,399,35,1,98.73
11843,6911,348,165,1,88.31
11844,6912,339,171,2,95.32
11845,6913,159,165,1,396.91
11846,6914,372,69,2,18.49
11847,6915,241,78,1,54.6
11848,6915,113,35,1,175.57
11849,6916,236,42,3,128.15
11850,6917,169,171,1,16.05
11851,6918,310,109,3,125.12
11852,6918,129,93,1,278.61
11853,6919,436,101,1,297.96
11854,6919,30,106,1,22.53
11855,6919,247,31,1,52.77
11856,6919,73,105,1,1194.51
11857,6920,41,11,3,1447.49
11858,6920,214,150,1,56.1
11859,6920,29,176,2,116.0
11860,6920,19,107,1,39.2
11861,6921,340,84,1,17.95
11862,6922,215,146,1,250.54
11863,6922,249,12,1,93.56
11864,6923,7,94,1,291.13
11865,6923,221,125,1,33.23
11866,6924,302,171,1,823.27
11867,6924,285,160,1,318.51
11868,6925,149,25,1,1336.68
11869,6925,300,2,1,19.77
11870,6926,147,47,1,18.41
11871,6927,270,118,1,57.35
11872,6928,427,65,3,28.19
11873,6929,195,155,1,46.3
11874,6930,85,29,1,32.1
11875,6931,333,90,1,41.01
11876,6932,246,111,1,18.11
11877,6932,44,105,1,135.55
11878,6932,185,106,1,10.2
11879,6932,432,120,2,205.8
11880,6933,301,149,1,53.08
11881,6933,5,87,1,47.22
11882,6934,292,142,1,135.22
11883,6934,258,41,1,88.76
11884,6934,416,156,2,49.73
11885,6934,83,1,3,89.12
11886,6935,301,149,1,53.08
11887,6935,429,173,1,1417.46
11888,6935,382,143,1,29.85
11889,6935,366,15,1,48.21
11890,6936,207,54,1,618.85
11891,6937,229,6,1,13.87
11892,6937,370,151,1,11.75
11893,6938,153,8,3,30.0
11894,6939,53,61,1,140.65
11895,6939,199,178,1,86.97
11896,6939,93,147,2,17.35
11897,6940,360,98,1,34.58
11898,6941,207,54,2,618.85
11899,6942,112,118,1,174.32
11900,6942,398,154,1,72.41
11901,6943,225,142,1,12.3
11902,6943,34,61,2,18.02
11903,6943,177,40,3,1399.47
11904,6944,424,134,1,66.96
11905,6945,445,62,1,192.17
11906,6946,253,118,1,192.9
11907,6947,106,154,1,23.32
11908,6948,169,171,1,16.05
11909,6948,388,55,1,898.48
11910,6948,355,114,1,6.13
11911,6949,397,83,1,545.36
11912,6950,99,95,1,33.82
11913,6950,128,128,2,176.26
11914,6950,203,173,1,62.27
11915,6950,51,85,1,100.72
11916,6951,149,25,1,1336.68
11917,6951,109,75,2,1173.26
11918,6952,237,177,1,227.28
11919,6953,43,81,1,94.22
11920,6953,162,46,1,79.62
11921,6954,123,11,1,238.49
11922,6955,72,113,1,131.8
11923,6956,421,145,1,9.49
11924,6957,380,96,1,114.98
11925,6957,19,107,2,39.2
11926,6957,328,78,1,38.81
11927,6958,189,119,1,310.35
11928,6959,218,107,2,51.67
11929,6960,321,178,1,39.77
11930,6961,445,62,1,192.17
11931,6962,100,31,2,3.52
11932,6963,267,63,2,269.84
11933,6963,99,95,1,33.82
11934,6963,159,165,1,396.91
11935,6964,247,31,2,52.77
11936,6965,24,120,1,43.85
11937,6965,73,105,1,1194.51
11938,6966,340,84,1,17.95
11939,6967,322,9,1,151.83
11940,6967,436,101,1,297.96
11941,6968,413,161,1,14.22
